full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group;functional_groups;chemical_class
Perfluorooctane sulfonamidoacetic acid;2806-24-8;;AYLOUUCBACYHAB-UHFFFAOYSA-N;C(C(=O)O)NS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;DTXSID40440941;105070110;PRO-366;NS00000426;;FALS;;;;FALS;FALS;;<LOD;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;55718;;612;;762;;0,000764;369019608;;1,49905E+14;;603;;;;;;40136;;2;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;8,27116E+14;;;;;2,36574E+14;FALS;0;0;0;0;4,11E+14;low ;178;15;low ;0;3,131E+14;low ;0;5,97838E+14;4,56091E+14;1,66056E+14;7,61614E+14;5,97838E+14;;;P_score_freshwater_pred_Dashboard;8,27116E+14;8,27116E+14;;;M_score_pred_Dashboard;2,36574E+14;2,36574E+14;kemi_score;2;4,42351E+13;10;;;4,42351E+13;10;5,97838E+14;5;4,89072E+14;75;5,97838E+14;25;4,89072E+14;75;10;PM;;PM;3;Al Coo, Coo, Coo2, C O, Nh1, Alkyl Halide, Halogen, Sulfonamd;['Sulfonamides', 'Alkylphenols', 'PFAS']
perfluorooctane sulfonic acid ;1763-23-1;217-179-8;YFSUTJLHUFNCNZ-UHFFFAOYSA-N;C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F;DTXSID3031864;744830;PRO-367;NS00010280;;FALS;;;;CERT;CERT;x;x;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;used as a stain or water repellent.;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;50013;561;577;;475;114;155;2550228353;34087;1,3429E+14;3061651931;589;;;;;;2;27;51;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9,98798E+14;7,98553E+14;;;;2,73599E+14;4,05792E+14;FALS;0;0;0;0;222;low ;173;11;low ;0;4120;low ;0;9,36966E+14;4,89653E+14;2,06467E+14;6,81858E+14;9,36966E+14;;;P_score_freshwater_pred_RIVM;9,98798E+14;8,98676E+14;;;M_score_pred_Dashboard;4,05792E+14;3,39696E+14;kemi_score;51;6,36635E+14;10;;;5,52518E+14;10;5,02972E+14;10;5,65871E+14;10;5,02972E+14;5;5,27163E+14;10;0;PM;;PM;3;Alkyl Halide, Halogen;['PFAS']
perfluorooctanoic acid;335-67-1;206-397-9;SNGREZUHAYWORS-UHFFFAOYSA-N;C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O;DTXSID8031865;95540;PRO-368;NS00009389;;FALS;;;;CERT;CERT;x;x;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;"Cleaning and safety; Cleaning products and household care -> carpet and floor -> floor polish; nonfunctional ingredient; used as a stain or water repellent.";;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;41407;31;568;;416;137;855;3220108088;28163;1,3429E+14;9983991477;501;;;;;;178;36;51;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9,91892E+13;7,98553E+14;;;;3,62203E+14;3,00333E+13;CERT;5;0;75;0;702;low ;186;40;low ;0;9335;low ;0;6,79087E+14;3,53873E+14;1,36304E+14;4,87944E+13;6,79087E+14;;;P_score_freshwater_pred_RIVM;9,91892E+13;8,95223E+14;;;M_score_pred_Episuite;3,62203E+14;3,31268E+14;kemi_score;51;5,99388E+14;10;;;5,44572E+14;10;4,9444E+14;10;5,44391E+14;10;4,9444E+14;5;5,18901E+14;10;0;PM;;PM;3;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
perfluorooctylphosphonic acid;40143-78-0;;CPRNWMZKNOIIML-UHFFFAOYSA-N;C(C(C(C(C(F)(F)P(=O)(O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F;DTXSID80879832;135280370;PRO-369;NS00011280;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;500048;;54;;778;;156;2820201459;;1,3429E+14;;389;;;;;;63897;;2;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;7,98553E+14;;;;;3,61578E+14;FALS;0;0;0;0;356;low ;175;60;low ;0;5988;low ;0;5,48477E+14;3,14718E+14;1,74877E+14;5,85642E+14;5,48477E+14;;;P_score_freshwater_pred_Dashboard;7,98553E+14;7,98553E+14;;;M_score_pred_Dashboard;3,61578E+14;3,61578E+14;kemi_score;2;5,37345E+13;10;;;5,37345E+13;10;5,48477E+14;5;5,4103E+14;75;5,48477E+14;25;5,4103E+14;75;0;PM;;PM;3;Alkyl Halide, Halogen;['Organophosphates', 'PFAS']
perfluoropentane sulfonic acid ;2706-91-4;220-301-2;ACEKLXZRZOWKRY-UHFFFAOYSA-N;C(C(C(F)(F)F)(F)F)(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F;DTXSID8062600;759220;PRO-370;NS00011290;;FALS;;;;CERT;CERT;<0,7;x;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;3501;;339;;42;;188;3021189299;23024;8,73567E+14;4633587254;603;;;;;;20276;45;17;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9,70531E+14;6,55248E+14;;;;4,47789E+14;3,30078E+14;FALS;0;0;0;0;4051;low ;187;4772;low ;192;18000;low ;0;4,23851E+13;6,4242E+14;6,86533E+14;3,71379E+14;4,23851E+13;;;P_score_freshwater_pred_RIVM;9,70531E+14;8,12889E+14;;;M_score_pred_Episuite;4,47789E+14;3,88933E+14;kemi_score;17;6,59237E+14;10;;;5,62281E+14;10;4,3673E+14;10;5,36571E+14;10;4,3673E+14;5;4,95545E+13;10;0;PM;;PM;4;Alkyl Halide, Halogen;['PFAS']
perfluoropentanoic acid ;2706-90-3;220-300-7;CXZGQIAOTKWCDB-UHFFFAOYSA-N;C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O;DTXSID6062599;759210;PRO-371;NS00000365;;FALS;;;;CERT;CERT;x;x;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;264047;135;336;;376;454;399;1980003372;171;8,73567E+14;1511299209;55;;;;;;391371;55;39;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8,29097E+14;6,55248E+14;;;;5,50085E+14;5,03465E+14;FALS;0;0;0;0;2,578E+14;low ;202;22100;low ;211;38100;low ;0;3,56041E+13;3,40793E+14;8,23164E+14;2,70953E+13;3,56041E+13;;;P_score_freshwater_pred_RIVM;8,29097E+14;7,42172E+14;;;M_score_pred_Episuite;5,50085E+14;5,26775E+13;kemi_score;39;6,75332E+14;10;;;6,25266E+14;10;4,42518E+14;10;5,46669E+14;10;4,42518E+14;5;5,26015E+14;10;0;PM;;PM;3;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
Perfluoropropane sulfonate;423-41-6;;XBWQFDNGNOOMDZ-UHFFFAOYSA-N;C(C(F)(F)F)(C(F)(F)S(=O)(=O)O)(F)F;DTXSID30870531;98597710;PRO-372;NS00003414;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;25009;;192;;409;;134;1640481437;;8,73567E+14;;631;;;;;;2676982;;2;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;6,55248E+14;;;;;5,61979E+14;FALS;0;0;0;0;7028;low ;203;9259;low ;207;171600;low ;0;1,93466E+14;4,89595E+14;5,48453E+14;1,42799E+14;1,93466E+14;;;P_score_freshwater_pred_Dashboard;6,55248E+14;6,55248E+14;;;M_score_pred_Dashboard;5,61979E+14;5,61979E+14;kemi_score;2;6,06824E+14;10;;;6,06824E+14;10;1,93466E+14;5;4,1455E+14;75;1,93466E+14;25;4,1455E+14;75;0;PM;;PM;3;Alkyl Halide, Halogen;['PFAS']
perfluorotridecane sulfonic  acid;174675-49-1;;JMIXTHMPTMXARZ-UHFFFAOYSA-N;C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+];DTXSID10904580;1383946910;PRO-373;;;FALS;;;;CERT;CERT;;;CERT;CERT;CERT;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;77215;;88;;688;;0,00377;5369215857;;1,49905E+14;;832;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;8,27116E+14;;;;;8,82363E+14;FALS;0;0;0;0;305;low ;0;1;low ;0;3072;low ;0;;7,31059E+14;1,84779E+14;7,67447E+14;0;;;P_score_freshwater_pred_Dashboard;8,27116E+14;8,27116E+14;;;M_score_pred_Dashboard;8,82363E+14;8,82363E+14;;;2,70151E+14;10;;;2,70151E+14;10;0;5;0;75;0;25;0;75;10;;;;4;Alkyl Halide, Halogen;['PFAS']
perfluorotridecanoic acid;72629-94-8;276-745-2;LVDGGZAZAYHXEY-UHFFFAOYSA-N;C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O;DTXSID90868151;30183550;PRO-374;;;FALS;;;;CERT;CERT;< 0,4;<4.2;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;664109;;876;;496;;0,00253;5269512944;46693;2,44692E+13;2323074974;871;;;;;;10317;14;39;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9,99962E+14;9,17055E+14;;;;1,35847E+13;9,39566E+14;FALS;0;0;0;0;247;low ;176;2;low ;0;2543;low ;0;7,28385E+14;6,67959E+14;1,98978E+14;8,27659E+13;7,28385E+14;;;P_score_freshwater_pred_RIVM;9,99962E+14;9,58508E+14;;;M_score_pred_Episuite;1,35847E+13;1,14902E+14;kemi_score;39;3,68568E+14;10;;;3,31865E+14;10;3,19334E+14;10;3,43069E+14;10;3,19334E+14;5;3,25539E+14;10;10;PM;;PM;4;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
perfluoroundecane sulfonic acid;749786-16-1;;UKHUPOMCGUFNAP-UHFFFAOYSA-N;C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F;DTXSID40904573;221415180;PRO-375;;;FALS;;;;CERT;CERT;;;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;65015;;727;;60;;0,00534;492992956;;5,8557E+14;;794;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;4,89597E+14;;;;;1,15999E+12;FALS;0;0;0;0;314;low ;166;6;low ;0;2839;low ;0;;5,55236E+14;1,82884E+14;7,92074E+13;3,03587E+14;;;P_score_freshwater_pred_Dashboard;4,89597E+14;4,89597E+14;;;M_score_pred_Dashboard;1,15999E+12;1,15999E+12;;;2,38313E+14;10;;;2,38313E+14;10;3,03587E+14;5;1,19911E+14;75;3,03587E+14;25;1,19911E+14;75;10;;;;3;Alkyl Halide, Halogen;['PFAS']
perfluoroundecanoic acid ;2058-94-8;218-165-4;SIDINRCMMRKXGQ-UHFFFAOYSA-N;C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O;DTXSID8047553;772220;PRO-376;NS00000370;;FALS;;;;CERT;CERT;< 0,9;<3;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;564093;40;79;;47;163;0,00807;4220108088;39281;1,3429E+14;659694209;339;;;;;;12568;21;39;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9,99676E+14;7,98553E+14;;;;2,08093E+14;1,76701E+13;FALS;0;0;0;0;1,38E+14;low ;18;4;low ;0;3,776E+14;low ;0;7,111E+14;5,98193E+13;2,42343E+13;7,06313E+14;7,22722E+14;;;P_score_freshwater_pred_RIVM;9,99676E+14;8,99115E+14;;;M_score_pred_Episuite;2,08093E+14;1,92397E+14;kemi_score;39;4,56099E+14;10;;;4,15917E+14;10;3,89579E+14;10;4,21529E+14;10;3,89579E+14;5;4,02533E+14;10;10;PM;;PM;4;Al Coo, Coo, Coo2, C O, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
Perhydro-1,3,5-trinitro-1,3,5-triazine;121-82-4;204-500-1;XTFIVUDBNACUBN-UHFFFAOYSA-N;C1N(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-];DTXSID9024142;84900;PRO-377;NS00001970;REACH-A;FALS;vPvM;MQ;PM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;"Personal care; Specialty occupational products -> Firefighting foam";"Energy Releasers (explosives, motive propellant); Fuel; Propellants and blowing agents";Energy Releasers (explosives, motive propellant);CERT;CERT;CERT;FALS;FALS;CERT;CERT;FALS;FALS;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;FALS;FALS;CERT;P-PNEC pred;222117;87;-46;;387;269;745;1589949601;17138;5,8557E+14;2728894371;20;720;;;20;;373784;55;65;36;48;>1000 to < 10000 tonnes;10000;100000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;5,77295E+14;2,06384E+14;4,89597E+14;;;5;5,49433E+14;5,70582E+14;FALS;0;0;0;0;3120;low ;281;45700;low ;23;17200;low ;0;3,60632E+14;2,5089E+14;7,6269E+14;3,78504E+14;3,68727E+14;;;P_score_freshwater_pred_UBA;5,77295E+14;4,24426E+14;M_score_exp_UBA;5;M_score_pred_Dashboard;5,70582E+14;5,40005E+13;kemi_score;65;5,73929E+14;10;5;5;4,7874E+14;10;4,50333E+13;10;5,08389E+13;10;4,66315E+14;75;4,64319E+14;10;0;PM;PM;PM;;Nh0, Hdrzine, Nitro;['Other']
PFO4DA;39492-90-5;;RVMKCACFKFAJPS-UHFFFAOYSA-N;C(=O)(C(OC(OC(OC(OC(F)(F)F)(F)F)(F)F)(F)F)(F)F)O;DTXSID90723993;573580570;PRO-378;NS00074623;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;37805;;853;;41;;109;2940018155;;6,47155E+13;;269;;;;;;3,99622E+14;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;5,32288E+14;;;;;3,42636E+14;FALS;0;0;0;0;4,11E+14;low ;0;71600;low ;204;49300;low ;0;3,53966E+14;2,07363E+14;1,66056E+14;2,4296E+14;3,71775E+14;;;P_score_freshwater_pred_Dashboard;5,32288E+14;5,32288E+14;;;M_score_pred_Dashboard;3,42636E+14;3,42636E+14;;;4,27061E+14;10;;;4,27061E+14;10;3,71775E+14;5;4,07774E+14;75;3,71775E+14;25;4,07774E+14;75;0;PM;;PM;3;Al Coo, Coo, Coo2, C O, Alkyl Halide, Ether, Halogen;['Alkylphenols', 'Ethylene Glycols', 'PFAS']
PFO5DoDA;39492-91-6;;;C(=O)(C(OC(OC(OC(OC(OC(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O;DTXSID50723994;573580580;PRO-379;;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;444057;;104;;429;;284;2749736316;;6,47155E+13;;251;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;5,32288E+14;;;;;3,72928E+14;FALS;0;0;0;0;420;low ;0;165;low ;0;48400;low ;0;;2,2838E+14;1,64757E+14;2,44864E+14;0;;;P_score_freshwater_pred_Dashboard;5,32288E+14;5,32288E+14;;;M_score_pred_Dashboard;3,72928E+14;3,72928E+14;;;4,45539E+14;10;;;4,45539E+14;10;0;5;0;75;0;25;0;75;0;PM;;PM;;Al Coo, Coo, Coo2, C O, Alkyl Halide, Ether, Halogen;['Alkylphenols', 'Ethylene Glycols', 'PFAS']
Phenazone;60-80-0;200-486-6;VEQOALNAAJBPNY-UHFFFAOYSA-N;Cc1cc(=O)n(c2ccccc2)n1C;DTXSID6021117;22060;PRO-380;NS00000287;REACH-B;FALS;vPvM;MQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"analgesic; antipyretic";;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;18823;305;472;;633;158;269;2049218023;10663;2,9666E+14;2258861913;120;;;;8;;2109577;66;66;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1,58422E+14;2,30749E+14;;;6,9673E+14;6,56377E+14;4,91472E+14;FALS;0;0;0;0;3490;low ;258;27200;;51;30800;;85;2,10121E+14;3,12324E+14;7,291E+14;2,96398E+12;2,10121E+14;;;P_score_freshwater_pred_Dashboard;2,30749E+14;1,94585E+14;M_score_exp_UBA;6,9673E+14;M_score_exp_UBA;6,9673E+14;6,1486E+14;kemi_score;66;4,00961E+14;10;6,9673E+14;5;3,45894E+14;10;3,72398E+14;10;3,86416E+14;10;4,58873E+14;75;3,58901E+14;10;0;PM;PM;PM;3;Ar N, Nh0, Aryl Methyl, Benzene, Para Hydroxylation;['Aromatic amines', 'PAHs']
